LAST NAME,FIRST NAME,MIDDLE NAME,STUDENT ID,COURSE NUMBER,COURSE NAME,COURSE ID,ROOM NUMBER,PERIOD
ALSTON,HAROON,Z.,45,CourseNumber59,CourseName76,CourseID524,RoomNumber58,4
ALSTON,HAROON,Z.,45,CourseNumber97,CourseName120,CourseID518,RoomNumber64,5
ALVARADO,ANNE,A.,46,CourseNumber33,CourseName50,CourseID526,RoomNumber84,4
ALVARADO,ANNE,A.,46,CourseNumber35,CourseName52,CourseID530,RoomNumber7,3
ALVARADO,ANNE,A.,46,CourseNumber36,CourseName53,CourseID532,RoomNumber86,2
ALVARADO,ANNE,A.,46,CourseNumber38,CourseName55,CourseID424,RoomNumber42,6
ALVARADO,ANNE,A.,46,CourseNumber39,CourseName56,CourseID534,RoomNumber95,1
ALVARADO,ANNE,A.,46,CourseNumber68,CourseName85,CourseID231,RoomNumber46,8
ALVARADO,ANNE,A.,46,CourseNumber94,CourseName114,CourseID528,RoomNumber26,5
ALVAREZ,EBONY,B.,47,CourseNumber27,CourseName43,CourseID541,RoomNumber50,3
ALVAREZ,EBONY,B.,47,CourseNumber48,CourseName65,CourseID481,RoomNumber79,4
ALVAREZ,EBONY,B.,47,CourseNumber6,CourseName12,CourseID536,RoomNumber111,6
ALVAREZ,EBONY,B.,47,CourseNumber74,CourseName91,CourseID537,RoomNumber25,7
ALVAREZ,EBONY,B.,47,CourseNumber76,CourseName93,CourseID539,RoomNumber57,8
ALVAREZ,EBONY,B.,47,CourseNumber77,CourseName94,CourseID270,RoomNumber20,5
ALVAREZ,EBONY,B.,47,CourseNumber9,CourseName17,CourseID386,RoomNumber7,1
ALVAREZ,EBONY,B.,47,CourseNumber96,CourseName118,CourseID458,RoomNumber28,2
ALVAREZ,ELENA,C.,48,CourseNumber117,CourseName137,CourseID543,RoomNumber22,5
ALVAREZ,ELENA,C.,48,CourseNumber118,CourseName139,CourseID551,RoomNumber14,1
ALVAREZ,ELENA,C.,48,CourseNumber35,CourseName52,CourseID547,RoomNumber7,8
ALVAREZ,ELENA,C.,48,CourseNumber47,CourseName64,CourseID545,RoomNumber96,6
ALVAREZ,ELENA,C.,48,CourseNumber48,CourseName65,CourseID481,RoomNumber79,4
ALVAREZ,ELENA,C.,48,CourseNumber49,CourseName66,CourseID142,RoomNumber49,2
ALVAREZ,ELENA,C.,48,CourseNumber59,CourseName76,CourseID549,RoomNumber58,3
AMADOR,AILEE,D.,49,CourseNumber119,CourseName141,CourseID559,RoomNumber52,8
AMADOR,AILEE,D.,49,CourseNumber30,CourseName47,CourseID99,RoomNumber7,5
AMADOR,AILEE,D.,49,CourseNumber39,CourseName56,CourseID561,RoomNumber36,2
AMADOR,AILEE,D.,49,CourseNumber43,CourseName60,CourseID126,RoomNumber45,7
AMADOR,AILEE,D.,49,CourseNumber51,CourseName68,CourseID557,RoomNumber44,3
AMADOR,AILEE,D.,49,CourseNumber70,CourseName87,CourseID555,RoomNumber66,4
AMADOR,CURTIS,E.,50,CourseNumber10,CourseName18,CourseID569,RoomNumber27,5
AMADOR,CURTIS,E.,50,CourseNumber19,CourseName31,CourseID567,RoomNumber111,8
AMADOR,CURTIS,E.,50,CourseNumber27,CourseName43,CourseID89,RoomNumber36,4
AMADOR,CURTIS,E.,50,CourseNumber48,CourseName65,CourseID565,RoomNumber56,7
AMADOR,CURTIS,E.,50,CourseNumber6,CourseName12,CourseID409,RoomNumber111,3
AMADOR,CURTIS,E.,50,CourseNumber7,CourseName15,CourseID563,RoomNumber3,2
AMADOR,CURTIS,E.,50,CourseNumber75,CourseName92,CourseID262,RoomNumber71,6
AMADOR,CURTIS,E.,50,CourseNumber9,CourseName17,CourseID169,RoomNumber7,1
AMAYA,BASIM,F.,51,CourseNumber1,CourseName2,CourseID428,RoomNumber34,3
AMAYA,BASIM,F.,51,CourseNumber120,CourseName142,CourseID571,RoomNumber22,6
AMAYA,BASIM,F.,51,CourseNumber19,CourseName31,CourseID567,RoomNumber111,8
AMAYA,BASIM,F.,51,CourseNumber24,CourseName40,CourseID573,RoomNumber67,4
AMAYA,BASIM,F.,51,CourseNumber25,CourseName41,CourseID85,RoomNumber7,1
AMAYA,BASIM,F.,51,CourseNumber26,CourseName42,CourseID87,RoomNumber35,2
AMES,ALIX,Q.,52,CourseNumber111,CourseName131,CourseID578,RoomNumber51,4
AMES,ALIX,Q.,52,CourseNumber3,CourseName7,CourseID9,RoomNumber7,1
AMES,ALIX,Q.,52,CourseNumber39,CourseName56,CourseID584,RoomNumber36,3
AMES,ALIX,Q.,52,CourseNumber5,CourseName9,CourseID580,RoomNumber100,8
AMES,ALIX,Q.,52,CourseNumber73,CourseName90,CourseID254,RoomNumber70,5
AMES,ALIX,Q.,52,CourseNumber91,CourseName110,CourseID576,RoomNumber54,2
AMES,ALIX,Q.,52,CourseNumber92,CourseName111,CourseID582,RoomNumber54,6
AMOS,ELLIOTT,G.,53,CourseNumber53,CourseName70,CourseID479,RoomNumber43,3
AMOS,ELLIOTT,G.,53,CourseNumber55,CourseName72,CourseID588,RoomNumber55,8
AMOS,ELLIOTT,G.,53,CourseNumber57,CourseName74,CourseID369,RoomNumber13,5
AMOS,ELLIOTT,G.,53,CourseNumber6,CourseName12,CourseID17,RoomNumber111,1
AMOS,ELLIOTT,G.,53,CourseNumber63,CourseName80,CourseID586,RoomNumber56,2
AMOS,ELLIOTT,G.,53,CourseNumber65,CourseName82,CourseID495,RoomNumber63,6
AMOS,ELLIOTT,G.,53,CourseNumber66,CourseName83,CourseID590,RoomNumber39,7
AMOS,ELLIOTT,G.,53,CourseNumber9,CourseName17,CourseID217,RoomNumber7,4
AMOS,EMILE,G.,54,CourseNumber121,CourseName143,CourseID596,RoomNumber7,7
AMOS,EMILE,G.,54,CourseNumber122,CourseName144,CourseID598,RoomNumber27,6
AMOS,EMILE,G.,54,CourseNumber34,CourseName51,CourseID594,RoomNumber40,2
AMOS,EMILE,G.,54,CourseNumber37,CourseName54,CourseID153,RoomNumber52,4
AMOS,EMILE,G.,54,CourseNumber52,CourseName69,CourseID198,RoomNumber61,5
AMOS,EMILE,G.,54,CourseNumber61,CourseName78,CourseID592,RoomNumber48,8
AMOS,EMILE,G.,54,CourseNumber73,CourseName90,CourseID600,RoomNumber72,1
ANAYA,ANTEK,H.,55,CourseNumber123,CourseName146,CourseID604,RoomNumber101,2
ANAYA,ANTEK,H.,55,CourseNumber124,CourseName147,CourseID612,RoomNumber32,3
ANAYA,ANTEK,H.,55,CourseNumber47,CourseName64,CourseID606,RoomNumber84,1
ANAYA,ANTEK,H.,55,CourseNumber48,CourseName65,CourseID608,RoomNumber31,4
ANAYA,ANTEK,H.,55,CourseNumber49,CourseName66,CourseID610,RoomNumber68,7
ANAYA,CALE,I.,56,CourseNumber125,CourseName148,CourseID616,RoomNumber85,5
ANAYA,CALE,I.,56,CourseNumber126,CourseName149,CourseID619,RoomNumber13,7
ANAYA,CALE,I.,56,CourseNumber4,CourseName8,CourseID11,RoomNumber5,8
ANAYA,CALE,I.,56,CourseNumber5,CourseName9,CourseID618,RoomNumber76,6
ANAYA,CALE,I.,56,CourseNumber84,CourseName100,CourseID346,RoomNumber7,4
ANAYA,CORAL,J.,57,CourseNumber124,CourseName147,CourseID626,RoomNumber32,4
ANAYA,CORAL,J.,57,CourseNumber127,CourseName150,CourseID622,RoomNumber103,5
ANAYA,CORAL,J.,57,CourseNumber128,CourseName151,CourseID628,RoomNumber61,8
ANAYA,CORAL,J.,57,CourseNumber35,CourseName52,CourseID438,RoomNumber7,2
ANAYA,CORAL,J.,57,CourseNumber47,CourseName64,CourseID460,RoomNumber43,7
ANAYA,CORAL,J.,57,CourseNumber48,CourseName65,CourseID138,RoomNumber26,1
ANAYA,CORAL,J.,57,CourseNumber85,CourseName101,CourseID624,RoomNumber49,6
ANDERSEN,ADEJINMI,K.,58,CourseNumber15,CourseName26,CourseID632,RoomNumber63,3
ANDERSEN,ADEJINMI,K.,58,CourseNumber53,CourseName70,CourseID161,RoomNumber43,6
ANDERSEN,ADEJINMI,K.,58,CourseNumber56,CourseName73,CourseID215,RoomNumber56,8
ANDERSEN,ADEJINMI,K.,58,CourseNumber57,CourseName74,CourseID630,RoomNumber60,2
ANDERSEN,ADEJINMI,K.,58,CourseNumber6,CourseName12,CourseID160,RoomNumber111,7
ANDERSEN,ADEJINMI,K.,58,CourseNumber64,CourseName81,CourseID205,RoomNumber59,1
ANDERSEN,ADEJINMI,K.,58,CourseNumber66,CourseName83,CourseID485,RoomNumber39,5
ANDERSEN,ADEJINMI,K.,58,CourseNumber9,CourseName17,CourseID217,RoomNumber7,4
ANDERSEN,ANNE,L.,59,CourseNumber129,CourseName152,CourseID634,RoomNumber94,8
ANDERSEN,ANNE,L.,59,CourseNumber16,CourseName27,CourseID640,RoomNumber21,6
ANDERSEN,ANNE,L.,59,CourseNumber23,CourseName24,CourseID71,RoomNumber7,4
ANDERSEN,ANNE,L.,59,CourseNumber40,CourseName57,CourseID636,RoomNumber96,3
ANDERSEN,ANNE,L.,59,CourseNumber67,CourseName84,CourseID638,RoomNumber64,1
ANDERSEN,ANNE,L.,59,CourseNumber98,CourseName122,CourseID377,RoomNumber86,5
ANDERSON,EDEN,M.,60,CourseNumber1,CourseName2,CourseID248,RoomNumber69,3
ANDERSON,EDEN,M.,60,CourseNumber130,CourseName153,CourseID643,RoomNumber18,6
ANDERSON,EDEN,M.,60,CourseNumber26,CourseName42,CourseID87,RoomNumber35,2
ANDERSON,EDEN,M.,60,CourseNumber43,CourseName60,CourseID641,RoomNumber45,8
ANDERSON,EDEN,M.,60,CourseNumber45,CourseName62,CourseID233,RoomNumber7,4
ANDERSON,EDEN,M.,60,CourseNumber73,CourseName90,CourseID645,RoomNumber72,5
ANDERSON,EDEN,M.,60,CourseNumber95,CourseName116,CourseID647,RoomNumber36,7
ANDRADE,ABHINAV,J.,61,CourseNumber131,CourseName15,CourseID649,RoomNumber102,5
ANDRADE,ABHINAV,J.,61,CourseNumber132,CourseName154,CourseID651,RoomNumber104,1
ANDRADE,ABHINAV,J.,61,CourseNumber133,CourseName18,CourseID657,RoomNumber60,8
ANDRADE,ABHINAV,J.,61,CourseNumber17,CourseName30,CourseID48,RoomNumber24,7
ANDRADE,ABHINAV,J.,61,CourseNumber18,CourseName16,CourseID653,RoomNumber67,3
ANDRADE,ABHINAV,J.,61,CourseNumber6,CourseName12,CourseID536,RoomNumber111,6
ANDRADE,ABHINAV,J.,61,CourseNumber9,CourseName17,CourseID655,RoomNumber7,4
ANDREWS,ELAF,N.,62,CourseNumber134,CourseName155,CourseID659,RoomNumber7,2
ANDREWS,ELAF,N.,62,CourseNumber6,CourseName12,CourseID272,RoomNumber111,7
ANDREWS,ELAF,N.,62,CourseNumber78,CourseName15,CourseID275,RoomNumber73,4
ANDREWS,ELAF,N.,62,CourseNumber79,CourseName95,CourseID277,RoomNumber73,8
ANDREWS,ELAF,N.,62,CourseNumber80,CourseName96,CourseID279,RoomNumber74,3
ANDREWS,ELAF,N.,62,CourseNumber81,CourseName97,CourseID281,RoomNumber75,6
ANDREWS,ELAF,N.,62,CourseNumber82,CourseName98,CourseID283,RoomNumber76,1
ANGEL,GREG,J.,63,CourseNumber122,CourseName144,CourseID669,RoomNumber27,1
ANGEL,GREG,J.,63,CourseNumber129,CourseName152,CourseID661,RoomNumber94,4
ANGEL,GREG,J.,63,CourseNumber135,CourseName157,CourseID667,RoomNumber7,2
ANGEL,GREG,J.,63,CourseNumber16,CourseName27,CourseID673,RoomNumber97,5
ANGEL,GREG,J.,63,CourseNumber42,CourseName59,CourseID665,RoomNumber85,3
ANGEL,GREG,J.,63,CourseNumber73,CourseName90,CourseID671,RoomNumber72,6
ANTHONY,ANGELA,O.,64,CourseNumber12,CourseName23,CourseID69,RoomNumber31,8
ANTHONY,ANGELA,O.,64,CourseNumber136,CourseName158,CourseID675,RoomNumber29,4
ANTHONY,ANGELA,O.,64,CourseNumber137,CourseName159,CourseID679,RoomNumber7,7
ANTHONY,ANGELA,O.,64,CourseNumber16,CourseName27,CourseID673,RoomNumber97,5
ANTHONY,ANGELA,O.,64,CourseNumber97,CourseName120,CourseID678,RoomNumber64,2
AQUINO,AASHDON,J.,65,CourseNumber138,CourseName162,CourseID686,RoomNumber28,8
AQUINO,AASHDON,J.,65,CourseNumber16,CourseName27,CourseID44,RoomNumber20,2
AQUINO,AASHDON,J.,65,CourseNumber25,CourseName41,CourseID692,RoomNumber7,3
AQUINO,AASHDON,J.,65,CourseNumber29,CourseName46,CourseID690,RoomNumber17,5
AQUINO,HALEY,J.,66,CourseNumber1,CourseName2,CourseID695,RoomNumber11,4
AQUINO,HALEY,J.,66,CourseNumber139,CourseName164,CourseID697,RoomNumber7,1
AQUINO,HALEY,J.,66,CourseNumber37,CourseName54,CourseID699,RoomNumber41,6
AQUINO,HALEY,J.,66,CourseNumber38,CourseName55,CourseID701,RoomNumber42,7
AQUINO,HALEY,J.,66,CourseNumber51,CourseName68,CourseID557,RoomNumber44,3
AQUINO,HALEY,J.,66,CourseNumber94,CourseName114,CourseID384,RoomNumber40,8
AQUINO,HALEY,J.,66,CourseNumber95,CourseName116,CourseID342,RoomNumber81,5
ARAGON,AMBER,P.,67,CourseNumber140,CourseName166,CourseID706,RoomNumber105,4
ARAGON,AMBER,P.,67,CourseNumber141,CourseName167,CourseID708,RoomNumber99,5
ARAGON,AMBER,P.,67,CourseNumber27,CourseName43,CourseID712,RoomNumber93,8
ARAGON,AMBER,P.,67,CourseNumber35,CourseName52,CourseID704,RoomNumber7,1
ARAGON,AMBER,P.,67,CourseNumber59,CourseName76,CourseID710,RoomNumber58,2
ARAGON,AMBER,P.,67,CourseNumber75,CourseName92,CourseID262,RoomNumber71,6
ARAGON,AMBER,P.,67,CourseNumber85,CourseName101,CourseID506,RoomNumber49,7
ARAGON,ANNELIESE,Q.,68,CourseNumber40,CourseName57,CourseID326,RoomNumber16,7
ARAGON,ANNELIESE,Q.,68,CourseNumber42,CourseName59,CourseID665,RoomNumber85,3
ARAGON,ANNELIESE,Q.,68,CourseNumber44,CourseName61,CourseID128,RoomNumber46,5
ARAGON,ANNELIESE,Q.,68,CourseNumber46,CourseName63,CourseID132,RoomNumber47,6
ARAGON,ANNELIESE,Q.,68,CourseNumber67,CourseName84,CourseID638,RoomNumber64,1
ARAGON,ANNELIESE,Q.,68,CourseNumber69,CourseName86,CourseID716,RoomNumber81,8
ARAGON,CODIE,R.,69,CourseNumber142,CourseName170,CourseID720,RoomNumber14,6
ARAGON,CODIE,R.,69,CourseNumber24,CourseName40,CourseID83,RoomNumber26,7
ARAGON,CODIE,R.,69,CourseNumber33,CourseName50,CourseID432,RoomNumber84,4
ARAGON,CODIE,R.,69,CourseNumber35,CourseName52,CourseID718,RoomNumber7,3
ARAGON,CODIE,R.,69,CourseNumber38,CourseName55,CourseID155,RoomNumber53,2
ARAGON,CODIE,R.,69,CourseNumber49,CourseName66,CourseID467,RoomNumber49,1
ARAGON,CODIE,R.,69,CourseNumber97,CourseName120,CourseID518,RoomNumber64,5
ARAGON,EMANUEL,S.,70,CourseNumber143,CourseName171,CourseID722,RoomNumber106,2
ARAGON,EMANUEL,S.,70,CourseNumber33,CourseName50,CourseID724,RoomNumber69,6
ARAGON,EMANUEL,S.,70,CourseNumber35,CourseName52,CourseID718,RoomNumber7,3
ARAGON,EMANUEL,S.,70,CourseNumber36,CourseName53,CourseID726,RoomNumber86,4
ARAGON,EMANUEL,S.,70,CourseNumber38,CourseName55,CourseID728,RoomNumber35,1
ARAGON,EMANUEL,S.,70,CourseNumber39,CourseName56,CourseID730,RoomNumber65,7
ARAGON,EMANUEL,S.,70,CourseNumber68,CourseName85,CourseID231,RoomNumber46,8
ARAGON,EMANUEL,S.,70,CourseNumber94,CourseName114,CourseID528,RoomNumber26,5
ARANDA,CELINA,T.,71,CourseNumber120,CourseName142,CourseID732,RoomNumber22,2
ARANDA,CELINA,T.,71,CourseNumber144,CourseName172,CourseID737,RoomNumber7,6
ARANDA,CELINA,T.,71,CourseNumber43,CourseName60,CourseID735,RoomNumber4,4
ARANDA,CELINA,T.,71,CourseNumber51,CourseName68,CourseID149,RoomNumber44,7
ARAUJO,DARRON,U.,72,CourseNumber10,CourseName18,CourseID748,RoomNumber13,6
ARAUJO,DARRON,U.,72,CourseNumber15,CourseName26,CourseID42,RoomNumber19,4
ARAUJO,DARRON,U.,72,CourseNumber19,CourseName31,CourseID567,RoomNumber111,8
ARAUJO,DARRON,U.,72,CourseNumber27,CourseName43,CourseID750,RoomNumber88,2
ARAUJO,DARRON,U.,72,CourseNumber48,CourseName65,CourseID746,RoomNumber12,5
ARAUJO,DARRON,U.,72,CourseNumber6,CourseName12,CourseID743,RoomNumber111,3
ARAUJO,DARRON,U.,72,CourseNumber7,CourseName15,CourseID744,RoomNumber96,1
ARAUJO,DARRON,U.,72,CourseNumber9,CourseName17,CourseID182,RoomNumber7,7
ARCE,DAKOTA,V.,73,CourseNumber112,CourseName132,CourseID762,RoomNumber83,5
ARCE,DAKOTA,V.,73,CourseNumber35,CourseName52,CourseID704,RoomNumber7,1
ARCE,DAKOTA,V.,73,CourseNumber39,CourseName56,CourseID442,RoomNumber81,6
ARCE,DAKOTA,V.,73,CourseNumber47,CourseName64,CourseID752,RoomNumber5,4
ARCE,DAKOTA,V.,73,CourseNumber5,CourseName9,CourseID760,RoomNumber76,8
ARCE,DAKOTA,V.,73,CourseNumber55,CourseName72,CourseID754,RoomNumber55,7
ARCE,DAKOTA,V.,73,CourseNumber62,CourseName79,CourseID758,RoomNumber46,2
ARCE,DAKOTA,V.,73,CourseNumber94,CourseName114,CourseID756,RoomNumber26,3
ARCHER,ETHEN,W.,74,CourseNumber33,CourseName50,CourseID764,RoomNumber3,1
ARCHER,ETHEN,W.,74,CourseNumber35,CourseName52,CourseID767,RoomNumber7,8
ARCHER,ETHEN,W.,74,CourseNumber36,CourseName53,CourseID769,RoomNumber86,6
ARCHER,ETHEN,W.,74,CourseNumber38,CourseName55,CourseID155,RoomNumber53,2
ARCHER,ETHEN,W.,74,CourseNumber39,CourseName56,CourseID772,RoomNumber65,5
ARCHER,ETHEN,W.,74,CourseNumber71,CourseName88,CourseID243,RoomNumber68,3
ARCHER,ETHEN,W.,74,CourseNumber94,CourseName114,CourseID766,RoomNumber26,4
ARELLANO,FRAZER,X.,75,CourseNumber53,CourseName70,CourseID479,RoomNumber43,3
ARELLANO,FRAZER,X.,75,CourseNumber56,CourseName73,CourseID777,RoomNumber62,2
ARELLANO,FRAZER,X.,75,CourseNumber57,CourseName74,CourseID781,RoomNumber57,6
ARELLANO,FRAZER,X.,75,CourseNumber6,CourseName12,CourseID776,RoomNumber111,1
ARELLANO,FRAZER,X.,75,CourseNumber65,CourseName82,CourseID221,RoomNumber63,5
ARELLANO,FRAZER,X.,75,CourseNumber66,CourseName83,CourseID590,RoomNumber39,7
ARELLANO,FRAZER,X.,75,CourseNumber9,CourseName17,CourseID779,RoomNumber7,4
AREVALO,ARKLE,Y.,76,CourseNumber145,CourseName175,CourseID785,RoomNumber19,8
AREVALO,ARKLE,Y.,76,CourseNumber33,CourseName50,CourseID444,RoomNumber48,2
AREVALO,ARKLE,Y.,76,CourseNumber35,CourseName52,CourseID493,RoomNumber7,5
AREVALO,ARKLE,Y.,76,CourseNumber36,CourseName53,CourseID769,RoomNumber86,6
AREVALO,ARKLE,Y.,76,CourseNumber39,CourseName56,CourseID534,RoomNumber95,1
AREVALO,ARKLE,Y.,76,CourseNumber55,CourseName72,CourseID165,RoomNumber55,4
AREVALO,ARKLE,Y.,76,CourseNumber56,CourseName73,CourseID783,RoomNumber56,3
AREVALO,DAKOTA,D.,77,CourseNumber129,CourseName152,CourseID661,RoomNumber94,4
AREVALO,DAKOTA,D.,77,CourseNumber13,CourseName24,CourseID792,RoomNumber7,1
AREVALO,DAKOTA,D.,77,CourseNumber40,CourseName57,CourseID788,RoomNumber84,8
AREVALO,DAKOTA,D.,77,CourseNumber42,CourseName59,CourseID790,RoomNumber26,2
AREVALO,DAKOTA,D.,77,CourseNumber51,CourseName68,CourseID149,RoomNumber44,7
AREVALO,DAKOTA,D.,77,CourseNumber71,CourseName88,CourseID794,RoomNumber68,5
ARGUETA,ABBI,Z.,78,CourseNumber6,CourseName12,CourseID797,RoomNumber111,3
ARGUETA,ABBI,Z.,78,CourseNumber74,CourseName91,CourseID537,RoomNumber25,7
ARGUETA,ABBI,Z.,78,CourseNumber75,CourseName92,CourseID262,RoomNumber71,6
ARGUETA,ABBI,Z.,78,CourseNumber76,CourseName93,CourseID800,RoomNumber57,5
ARGUETA,ABBI,Z.,78,CourseNumber77,CourseName94,CourseID802,RoomNumber20,8
ARGUETA,ABBI,Z.,78,CourseNumber8,CourseName16,CourseID798,RoomNumber91,4
ARGUETA,ABBI,Z.,78,CourseNumber9,CourseName17,CourseID169,RoomNumber7,1
ARIAS,BADEN,J.,79,CourseNumber1,CourseName2,CourseID349,RoomNumber69,2
ARIAS,BADEN,J.,79,CourseNumber23,CourseName24,CourseID71,RoomNumber7,4
ARIAS,BADEN,J.,79,CourseNumber26,CourseName42,CourseID252,RoomNumber33,1
ARIAS,BADEN,J.,79,CourseNumber4,CourseName8,CourseID330,RoomNumber5,5
ARIAS,BADEN,J.,79,CourseNumber69,CourseName86,CourseID716,RoomNumber81,8
ARIAS,BADEN,J.,79,CourseNumber72,CourseName40,CourseID250,RoomNumber31,7
ARMSTRONG,AILISH,J.,80,CourseNumber10,CourseName18,CourseID748,RoomNumber13,6
ARMSTRONG,AILISH,J.,80,CourseNumber146,CourseName176,CourseID807,RoomNumber106,4
ARMSTRONG,AILISH,J.,80,CourseNumber147,CourseName177,CourseID809,RoomNumber111,2
ARMSTRONG,AILISH,J.,80,CourseNumber19,CourseName31,CourseID54,RoomNumber111,5
ARMSTRONG,AILISH,J.,80,CourseNumber6,CourseName12,CourseID360,RoomNumber111,7
ARMSTRONG,AILISH,J.,80,CourseNumber7,CourseName15,CourseID176,RoomNumber3,3
ARMSTRONG,AILISH,J.,80,CourseNumber8,CourseName16,CourseID22,RoomNumber12,8
ARMSTRONG,AILISH,J.,80,CourseNumber9,CourseName17,CourseID169,RoomNumber7,1
ARNOLD,BREAGH,A.,81,CourseNumber102,CourseName125,CourseID815,RoomNumber90,4
ARNOLD,BREAGH,A.,81,CourseNumber104,CourseName127,CourseID406,RoomNumber47,8
ARNOLD,BREAGH,A.,81,CourseNumber148,CourseName178,CourseID811,RoomNumber92,6
ARNOLD,BREAGH,A.,81,CourseNumber149,CourseName178,CourseID813,RoomNumber92,2
ARNOLD,BREAGH,A.,81,CourseNumber18,CourseName16,CourseID653,RoomNumber67,3
ARNOLD,BREAGH,A.,81,CourseNumber6,CourseName12,CourseID160,RoomNumber111,7
ARNOLD,BREAGH,A.,81,CourseNumber64,CourseName81,CourseID205,RoomNumber59,1
ARNOLD,BREAGH,A.,81,CourseNumber9,CourseName17,CourseID817,RoomNumber7,5
ARREDONDO,CINDY,B.,82,CourseNumber6,CourseName12,CourseID160,RoomNumber111,7
ARREDONDO,CINDY,B.,82,CourseNumber78,CourseName15,CourseID275,RoomNumber73,4
ARREDONDO,CINDY,B.,82,CourseNumber79,CourseName95,CourseID277,RoomNumber73,8
ARREDONDO,CINDY,B.,82,CourseNumber80,CourseName96,CourseID279,RoomNumber74,3
ARREDONDO,CINDY,B.,82,CourseNumber81,CourseName97,CourseID281,RoomNumber75,6
ARREDONDO,CINDY,B.,82,CourseNumber82,CourseName98,CourseID283,RoomNumber76,1
ARREDONDO,CINDY,B.,82,CourseNumber9,CourseName17,CourseID273,RoomNumber7,5
ARREDONDO,CORA,C.,83,CourseNumber15,CourseName26,CourseID632,RoomNumber63,3
ARREDONDO,CORA,C.,83,CourseNumber27,CourseName43,CourseID823,RoomNumber36,5
ARREDONDO,CORA,C.,83,CourseNumber35,CourseName52,CourseID821,RoomNumber7,1
ARREDONDO,CORA,C.,83,CourseNumber47,CourseName64,CourseID499,RoomNumber96,2
ARREDONDO,CORA,C.,83,CourseNumber48,CourseName65,CourseID481,RoomNumber79,4
ARREDONDO,CORA,C.,83,CourseNumber49,CourseName66,CourseID610,RoomNumber68,7
ARREDONDO,CORA,C.,83,CourseNumber58,CourseName75,CourseID819,RoomNumber6,8
ARREOLA,ARIELA,D.,84,CourseNumber34,CourseName51,CourseID436,RoomNumber40,5
ARREOLA,ARIELA,D.,84,CourseNumber40,CourseName57,CourseID788,RoomNumber84,8
ARREOLA,ARIELA,D.,84,CourseNumber45,CourseName62,CourseID233,RoomNumber7,4
ARREOLA,ARIELA,D.,84,CourseNumber46,CourseName63,CourseID825,RoomNumber47,7
ARREOLA,CODY-JAMES,I.,85,CourseNumber10,CourseName18,CourseID748,RoomNumber13,6
ARREOLA,CODY-JAMES,I.,85,CourseNumber15,CourseName26,CourseID42,RoomNumber19,4
ARREOLA,CODY-JAMES,I.,85,CourseNumber27,CourseName43,CourseID750,RoomNumber88,2
ARREOLA,CODY-JAMES,I.,85,CourseNumber48,CourseName65,CourseID180,RoomNumber17,8
ARREOLA,CODY-JAMES,I.,85,CourseNumber6,CourseName12,CourseID831,RoomNumber111,1
ARREOLA,CODY-JAMES,I.,85,CourseNumber7,CourseName15,CourseID176,RoomNumber3,3
ARREOLA,CODY-JAMES,I.,85,CourseNumber9,CourseName17,CourseID832,RoomNumber7,5
ARRIAGA,CHRYSTAL,E.,86,CourseNumber150,CourseName179,CourseID836,RoomNumber12,7
ARRIAGA,CHRYSTAL,E.,86,CourseNumber35,CourseName52,CourseID493,RoomNumber7,5
ARRIAGA,CHRYSTAL,E.,86,CourseNumber39,CourseName56,CourseID838,RoomNumber65,8
ARRIAGA,CHRYSTAL,E.,86,CourseNumber47,CourseName64,CourseID752,RoomNumber5,4
ARRIAGA,CHRYSTAL,E.,86,CourseNumber5,CourseName9,CourseID12,RoomNumber8,2
ARRIAGA,CHRYSTAL,E.,86,CourseNumber96,CourseName118,CourseID834,RoomNumber28,3
ARRINGTON,CHRISTINE,F.,87,CourseNumber118,CourseName139,CourseID551,RoomNumber14,1
ARRINGTON,CHRISTINE,F.,87,CourseNumber35,CourseName52,CourseID840,RoomNumber7,4
ARRINGTON,CHRISTINE,F.,87,CourseNumber36,CourseName53,CourseID769,RoomNumber86,6
ARRINGTON,CHRISTINE,F.,87,CourseNumber44,CourseName61,CourseID128,RoomNumber46,5
ARRINGTON,CHRISTINE,F.,87,CourseNumber55,CourseName72,CourseID754,RoomNumber55,7
ARRINGTON,CHRISTINE,F.,87,CourseNumber71,CourseName88,CourseID842,RoomNumber68,8
ARRINGTON,CHRISTINE,F.,87,CourseNumber94,CourseName114,CourseID334,RoomNumber17,2
ARROYO,AILEE,J.,88,CourseNumber13,CourseName24,CourseID336,RoomNumber7,8
ARROYO,AILEE,J.,88,CourseNumber151,CourseName2,CourseID844,RoomNumber73,3
ARROYO,AILEE,J.,88,CourseNumber152,CourseName180,CourseID846,RoomNumber73,7
ARROYO,AILEE,J.,88,CourseNumber153,CourseName42,CourseID848,RoomNumber99,1
ARROYO,AILEE,J.,88,CourseNumber154,CourseName181,CourseID850,RoomNumber74,4
ARROYO,AILEE,J.,88,CourseNumber155,CourseName182,CourseID852,RoomNumber75,5
ARROYO,AILEE,J.,88,CourseNumber59,CourseName76,CourseID710,RoomNumber58,2
ARTEAGA,ANTOINE,G.,89,CourseNumber11,CourseName19,CourseID858,RoomNumber14,5
ARTEAGA,ANTOINE,G.,89,CourseNumber53,CourseName70,CourseID854,RoomNumber67,8
ARTEAGA,ANTOINE,G.,89,CourseNumber54,CourseName71,CourseID163,RoomNumber54,3
